person_id,test_time,education,childhood,gender,age,hand,familysize,rwa
7493,200,Less than high school,Rural (country side),Male,16,Right,1,6.3
7494,190,University degree,Suburban,Female,21,Right,4,4.25
7495,165,High school,"Urban (town, city)",Male,30,Right,2,1.5
7496,185,Graduate degree,"Urban (town, city)",Female,58,Right,4,1.35
7497,195,Graduate degree,Rural (country side),Male,63,Right,3,1.6
7498,169,Graduate degree,Suburban,Male,40,Right,2,1.85
7499,315,High school,Suburban,Female,15,Left,3,3.2
7500,307,High school,Suburban,Female,15,Right,2,2.75
7501,NA,High school,Suburban,Male,18,Right,1,9
7502,324,High school,Suburban,Female,24,Right,2,2.25
7503,225,University degree,Rural (country side),Male,39,Right,2,1.35
7504,323,Graduate degree,Rural (country side),Male,24,Right,1,1.15
7505,154,University degree,"Urban (town, city)",Male,22,Right,1,7.6
7506,134,Graduate degree,Rural (country side),Female,37,Left,3,6
7507,510,High school,Suburban,Male,64,Right,7,1.8
7508,165,University degree,"Urban (town, city)",Male,21,Right,3,1.35
7509,340,High school,"Urban (town, city)",Male,17,Right,2,6.65
7510,171,High school,"Urban (town, city)",Male,58,Right,5,4.5
7511,230,Graduate degree,"Urban (town, city)",Male,62,Right,4,1
7512,109,Less than high school,Suburban,Male,16,Right,5,9
7513,266,University degree,Suburban,Male,22,Right,1,1.05
7514,331,High school,"Urban (town, city)",Female,18,Right,6,1.8
7515,166,Graduate degree,"Urban (town, city)",Male,38,Right,3,1.8
7516,104,High school,Suburban,Male,18,Right,2,1.7
7517,101,Graduate degree,Suburban,Female,33,Right,2,1
7518,353,High school,"Urban (town, city)",Male,35,Right,6,4.45
7519,165,Graduate degree,Rural (country side),Male,37,Right,1,1.1
7520,182,University degree,Suburban,Male,24,Right,3,4.05
7521,NA,University degree,"Urban (town, city)",Female,24,Right,3,1.45
7522,247,University degree,Rural (country side),Male,68,Right,2,3.75
7523,129,High school,Suburban,Female,20,Right,2,1
7524,112,Less than high school,Rural (country side),Male,16,Right,4,1.75
7525,131,University degree,"Urban (town, city)",Male,19,Right,3,7.2
7526,157,Graduate degree,Suburban,Male,30,Right,NA,3.15
7527,247,University degree,"Urban (town, city)",Male,23,Left,3,4.4
7528,149,High school,"Urban (town, city)",Male,20,Right,1,1.55
7529,160,Graduate degree,Suburban,Male,27,Left,2,6.35
7530,211,High school,Rural (country side),Male,16,Right,2,2.4
7531,299,Graduate degree,Suburban,Male,59,Right,2,2.25
7532,156,Graduate degree,Suburban,Male,45,Right,2,1.65
7533,267,High school,"Urban (town, city)",Female,17,Right,1,2.65
7534,311,University degree,Suburban,Male,20,Right,2,1.7
7535,128,High school,"Urban (town, city)",Male,15,Right,2,2.25
7536,143,High school,Suburban,Female,17,Right,2,1.75
7537,127,High school,Suburban,Female,14,Right,5,1.1
7538,237,High school,Suburban,Female,35,Right,3,6.6
7539,108,High school,Suburban,Female,17,Left,2,1.4
7540,155,Less than high school,Suburban,Female,15,Right,2,2.75
7541,224,Graduate degree,"Urban (town, city)",Female,21,Right,2,1.95
7542,451,Graduate degree,Suburban,Female,57,Right,3,2.85
7543,143,High school,Suburban,Male,22,Right,2,2.05
7544,193,University degree,Suburban,Male,35,Right,3,2.75
7545,303,University degree,"Urban (town, city)",Male,43,Right,4,1.5
7546,357,University degree,"Urban (town, city)",Male,30,Right,2,1.85
7547,187,University degree,Rural (country side),Male,21,Right,2,1.65
7548,NA,Less than high school,Suburban,Female,15,Right,1,1.75
7549,263,Graduate degree,Suburban,Male,54,Right,3,3.9
7550,265,University degree,"Urban (town, city)",Female,45,Right,1,2.85
7551,155,University degree,"Urban (town, city)",Female,33,Both,2,1.25
7552,226,Graduate degree,Rural (country side),Female,48,Right,5,5.35
7553,174,University degree,"Urban (town, city)",Male,65,Right,6,7.55
7554,184,High school,"Urban (town, city)",Male,18,Right,1,1.45
7555,255,University degree,Suburban,Male,65,Right,3,1.85
7556,271,High school,"Urban (town, city)",Male,18,Right,2,1.95
7557,292,University degree,Rural (country side),Female,21,Right,2,2.95
7558,NA,High school,"Urban (town, city)",Female,17,Right,1,2.05
7559,128,University degree,Suburban,Female,48,Left,3,1.1
7560,177,Graduate degree,Rural (country side),Female,45,Right,2,1.9
7561,NA,High school,Suburban,Male,24,Right,2,3
7562,368,University degree,Suburban,Male,52,Right,5,2.25
7563,255,High school,"Urban (town, city)",Male,51,Right,5,3.05
7564,261,High school,"Urban (town, city)",Male,46,Right,4,4.4
7565,175,University degree,Suburban,Male,63,Right,4,2.05
7566,72,High school,"Urban (town, city)",Male,26,Right,1,1
7567,217,University degree,"Urban (town, city)",Male,50,Left,4,1.95
7568,147,High school,"Urban (town, city)",Male,21,Right,1,1.8
7569,360,University degree,Suburban,Female,36,Right,3,1.95
7570,444,High school,"Urban (town, city)",Female,34,Right,3,2.5
7571,196,High school,Suburban,Male,23,Right,2,1.05
7572,129,University degree,Suburban,Male,49,Left,7,1.4
7573,248,University degree,Rural (country side),Female,19,Right,1,4.8
7574,86,High school,Suburban,Male,17,Left,2,2.3
7575,195,University degree,Rural (country side),Male,59,Right,3,2.35
7576,414,University degree,Suburban,Male,58,Right,2,3.3
7577,163,High school,"Urban (town, city)",Male,39,Right,2,1.45
7578,217,University degree,Suburban,Male,55,Right,2,3.55
7579,473,High school,Rural (country side),Female,48,Right,4,4.55
7580,160,High school,"Urban (town, city)",Male,24,Right,1,7.8
7581,231,University degree,Suburban,Female,24,Right,2,1.2
7582,190,High school,"Urban (town, city)",Female,17,Right,3,1.7
7583,124,Graduate degree,Suburban,Male,44,Right,4,1.8
7584,282,University degree,Suburban,Male,55,Right,5,3.526315789473684
7585,NA,University degree,Suburban,Female,20,Right,2,2.15
7586,474,High school,"Urban (town, city)",Male,18,Both,2,3
7587,195,Less than high school,Rural (country side),Male,14,Right,2,1.4
7588,203,Graduate degree,Suburban,Female,28,Right,2,1.55
7589,335,University degree,"Urban (town, city)",Male,25,Right,2,6.65
7590,167,Graduate degree,Suburban,Male,27,Left,3,4.45
7591,250,Less than high school,Suburban,Female,16,Right,2,2.65
7592,254,High school,Suburban,Male,52,Right,4,3.1
7593,235,Graduate degree,Rural (country side),Male,37,Right,3,1.05
7594,269,High school,"Urban (town, city)",Other,20,Right,1,1.1
7595,154,High school,Suburban,Male,17,Right,2,6.25
7596,243,High school,Suburban,Male,18,Left,3,1.85
7597,226,High school,Suburban,Female,25,Right,1,2.2
7598,258,High school,Suburban,Male,18,Right,6,2.35
7599,124,High school,Suburban,Other,18,Right,1,1
7600,215,High school,Suburban,Male,16,Right,1,5.35
7601,175,Less than high school,"Urban (town, city)",Male,14,Right,2,4.85
7602,343,High school,Suburban,Female,17,Right,1,3.65
7603,177,High school,Suburban,Male,16,Right,5,5
7604,184,Graduate degree,Suburban,Male,32,Right,2,4.4
7605,121,High school,Suburban,Female,14,Right,2,1
7606,163,Graduate degree,Rural (country side),Male,29,Right,3,1.85
7607,146,Graduate degree,"Urban (town, city)",Female,55,Right,4,1.8
7608,119,High school,Rural (country side),Female,46,Both,2,1.2
7609,272,High school,"Urban (town, city)",Male,68,Right,3,1.3
7610,195,High school,"Urban (town, city)",Male,21,Right,1,5.05
7611,235,Graduate degree,"Urban (town, city)",Female,44,Right,1,5.85
7612,NA,High school,"Urban (town, city)",Male,18,Right,2,2.45
7613,172,High school,Suburban,Male,18,Right,4,9
7614,205,High school,"Urban (town, city)",Female,24,Left,7,4.25
7615,201,Less than high school,Rural (country side),Other,15,Right,3,2.4
7616,447,Less than high school,Rural (country side),Female,17,Right,2,1.6
7617,538,High school,Rural (country side),Female,16,Right,3,2.1
7618,228,Graduate degree,Suburban,Male,68,Right,1,1.75
7619,132,High school,Suburban,Female,55,Right,3,2.25
7620,380,Graduate degree,Suburban,Male,58,Left,2,2.35
7621,175,University degree,"Urban (town, city)",Male,26,Right,1,1.3
7622,197,University degree,Suburban,Male,42,Right,3,2.55
7623,296,University degree,"Urban (town, city)",Male,23,Right,1,4.25
7624,353,Less than high school,Rural (country side),Male,13,Right,2,2.9
7625,367,University degree,Suburban,Female,58,Both,2,3.8
7626,137,Graduate degree,Rural (country side),Male,53,Right,4,1.15
7627,128,Graduate degree,"Urban (town, city)",Male,38,Right,3,4.55
7628,226,University degree,"Urban (town, city)",Female,23,Right,3,2.75
7629,433,Graduate degree,Rural (country side),Male,18,Right,2,1.35
7630,288,High school,Suburban,Female,18,Right,2,4.05
7631,261,Graduate degree,Suburban,Female,40,Right,3,3.7
7632,386,Graduate degree,Suburban,Female,55,Left,3,2.8
7633,169,Less than high school,Rural (country side),Female,21,Right,5,2.6
7634,324,Less than high school,"Urban (town, city)",Female,15,Right,3,4.2
7635,146,University degree,Rural (country side),Male,22,Right,3,1
7636,NA,Less than high school,Suburban,Female,17,Right,2,3.75
7637,212,Less than high school,Suburban,Female,17,Right,2,1.5
7638,325,University degree,Rural (country side),Female,55,Right,5,2.85
7639,260,Less than high school,Suburban,Male,17,Right,2,5.05
7640,137,Less than high school,Suburban,Male,14,Left,2,1.85
7641,139,High school,Suburban,Male,19,Right,2,8.35
7642,197,University degree,"Urban (town, city)",Male,60,Right,5,4.7
7643,370,University degree,Suburban,Male,35,Right,2,2.25
7644,223,Graduate degree,NA,Female,51,Right,3,1.5
7645,327,Graduate degree,"Urban (town, city)",Male,31,Right,1,1.55
7646,273,University degree,Suburban,Male,47,Right,3,3.65
7647,270,Graduate degree,Rural (country side),Female,35,Right,3,1.3
7648,219,University degree,Suburban,Male,24,Right,1,2
7649,136,Graduate degree,"Urban (town, city)",Female,48,Right,4,1.4
7650,519,High school,"Urban (town, city)",Female,19,Right,2,2.2
7651,252,NA,"Urban (town, city)",Male,35,Right,1,2.35
7652,197,High school,"Urban (town, city)",Male,17,Right,1,5.75
7653,160,Graduate degree,"Urban (town, city)",Male,54,Right,3,1.05
7654,222,Graduate degree,Suburban,Female,32,Right,1,1.2
7655,113,University degree,"Urban (town, city)",Male,19,Right,2,2
7656,186,High school,Rural (country side),Female,25,Right,7,2.05
7657,265,High school,Suburban,Male,17,Right,2,5.45
7658,307,High school,"Urban (town, city)",Male,52,Right,3,1.85
7659,377,High school,Suburban,Male,54,Left,4,1.95
7660,227,Less than high school,Rural (country side),Male,16,Right,3,3.3
7661,88,High school,"Urban (town, city)",Male,15,Right,2,4.3
7662,348,Less than high school,Suburban,Male,16,Right,2,3.75
7663,193,University degree,"Urban (town, city)",Female,47,Right,4,2
7664,263,University degree,Rural (country side),Male,58,Right,NA,1.1
7665,393,High school,Suburban,Female,17,Right,1,2.45
7666,226,University degree,Suburban,Male,20,Right,1,1.4
7667,121,Graduate degree,"Urban (town, city)",Male,20,Right,2,6.4
7668,282,High school,Rural (country side),Male,21,Right,2,5.7
7669,NA,High school,"Urban (town, city)",Male,28,Right,3,1.85
7670,310,University degree,"Urban (town, city)",Male,26,Right,3,3.75
7671,151,Less than high school,Rural (country side),Male,16,Left,3,1.6
7672,306,High school,Suburban,Male,22,Right,2,2.4
7673,200,University degree,Suburban,Female,63,Right,4,1.55
7674,322,Graduate degree,Rural (country side),Female,44,Right,3,4.95
7675,180,High school,Suburban,Male,28,Right,2,1.45
7676,143,University degree,"Urban (town, city)",Male,25,Left,2,2.7
7677,509,University degree,"Urban (town, city)",Male,44,Right,3,2.3
7678,163,NA,"Urban (town, city)",Male,25,Right,1,3.2
7679,227,University degree,Rural (country side),Male,55,Right,2,1.55
7680,156,High school,"Urban (town, city)",Male,19,Left,4,2.15
7681,217,High school,Rural (country side),Male,27,Right,1,1.45
7682,174,High school,Suburban,Female,18,Right,1,2.5
7683,126,University degree,Rural (country side),Female,33,Right,2,1
7684,146,High school,Rural (country side),Male,18,Right,3,5.2
7685,183,Less than high school,"Urban (town, city)",Male,16,Left,1,5.85
7686,NA,University degree,Suburban,Male,46,Right,2,2.05
7687,237,University degree,Suburban,Female,29,Right,3,1.1
7688,108,High school,Rural (country side),Male,15,Right,2,1.1
7689,289,High school,"Urban (town, city)",Female,19,Left,3,2.95
7690,96,High school,Suburban,Male,21,Right,2,1.75
7691,320,Graduate degree,Suburban,Male,51,Right,2,3.05
7692,108,University degree,"Urban (town, city)",Male,32,Right,3,1.15
7693,180,High school,Rural (country side),Male,29,Left,4,1.2
7694,300,NA,"Urban (town, city)",Male,17,Right,4,6.45
7695,447,High school,Suburban,Female,15,Right,2,2.5
7696,240,High school,"Urban (town, city)",Other,18,Left,3,1.55
7697,137,High school,Suburban,Male,17,Right,4,4.2
7698,149,University degree,Suburban,Female,21,Left,2,2.15
7699,130,University degree,Rural (country side),Male,32,Right,1,1.3
7700,330,Graduate degree,Rural (country side),Female,33,Right,3,1.65
7701,198,High school,Rural (country side),Male,32,Right,4,1.4
7702,240,High school,"Urban (town, city)",Male,18,Right,4,4.3
7703,242,Less than high school,Rural (country side),Female,14,Right,3,2.5
7704,144,University degree,"Urban (town, city)",Female,27,Right,3,3.65
7705,250,Less than high school,"Urban (town, city)",Male,17,Right,1,1.85
7706,114,University degree,Suburban,Male,30,Right,2,2.1
7707,257,Less than high school,Suburban,Male,16,Right,3,8.85
7708,562,High school,Suburban,Male,56,Both,2,2.15
7709,241,Less than high school,Suburban,Male,16,Left,2,2.7
7710,191,University degree,"Urban (town, city)",Female,31,Right,2,1.4
7711,201,High school,"Urban (town, city)",Female,17,Right,1,3.95
7712,279,Graduate degree,Rural (country side),Female,67,Right,4,2.5
7713,144,Less than high school,Suburban,Female,14,Right,4,2.05
7714,253,Less than high school,Suburban,Male,14,Right,1,6.5
7715,495,University degree,"Urban (town, city)",Male,40,Right,3,5.6
7716,231,University degree,Suburban,Male,54,Right,5,8.1
7717,290,High school,"Urban (town, city)",Male,16,Both,2,5.15
7718,NA,University degree,Suburban,Other,24,Right,4,1.4
7719,116,Graduate degree,Suburban,Male,23,Right,2,2
7720,NA,Graduate degree,Rural (country side),Male,25,Right,2,4.95
7721,118,University degree,"Urban (town, city)",Male,43,Right,3,1.3
7722,296,High school,"Urban (town, city)",Female,17,Right,3,3.8
7723,586,University degree,Suburban,Male,33,Right,2,2.75
7724,138,High school,"Urban (town, city)",Female,24,Right,2,1.15
7725,128,High school,"Urban (town, city)",Female,18,Right,3,1.45
7726,NA,Less than high school,Suburban,Female,14,Left,3,1.8
7727,245,University degree,"Urban (town, city)",Male,28,Right,2,2.5
7728,258,High school,"Urban (town, city)",Male,16,Right,3,2.65
7729,213,Graduate degree,Rural (country side),Male,31,Right,4,1
7730,255,University degree,"Urban (town, city)",Male,40,Right,3,5.45
7731,209,High school,Rural (country side),Male,59,Right,3,1.9
7732,338,Graduate degree,Rural (country side),Male,25,Right,2,1.75
7733,318,University degree,Suburban,Female,24,Right,3,1.55
7734,165,High school,Suburban,Male,20,Right,4,3.35
7735,157,University degree,Rural (country side),Male,21,Right,4,1.3
7736,409,High school,Rural (country side),Male,18,Right,2,1.55
7737,146,High school,Suburban,Male,45,Right,1,1.6
7738,153,High school,Suburban,Male,20,Right,3,2.05
7739,325,University degree,Suburban,Female,69,Right,3,2
7740,217,University degree,"Urban (town, city)",Female,25,Right,1,1.5
7741,192,University degree,Suburban,Male,28,Right,1,1.05
7742,201,University degree,Rural (country side),Female,61,Right,3,1.65
7743,341,University degree,"Urban (town, city)",Female,38,Right,2,1.6
7744,257,Graduate degree,"Urban (town, city)",Male,38,Right,3,2.2
7745,202,University degree,"Urban (town, city)",Female,30,Left,6,2.8
7746,206,Less than high school,Suburban,Male,17,Right,2,2.25
7747,147,Graduate degree,Suburban,Female,64,Right,4,1.2
7748,NA,Graduate degree,Rural (country side),Male,28,Right,2,2.5
7749,196,University degree,Rural (country side),Female,19,Right,1,2.8
7750,171,High school,Suburban,Male,18,Right,3,8.15
7751,221,University degree,Suburban,Male,67,Left,3,1.25
7752,388,High school,Suburban,Female,48,Right,2,3.05
7753,238,High school,Suburban,Male,18,Right,3,7.75
7754,325,High school,Suburban,Male,28,Right,3,7.35
7755,394,High school,Rural (country side),Male,47,Right,1,2.8
7756,319,University degree,"Urban (town, city)",Male,40,Right,1,5.65
7757,NA,Less than high school,Suburban,Male,18,Right,1,7.2
7758,385,Graduate degree,Suburban,Male,44,Right,2,1
7759,436,High school,Suburban,Male,16,Right,1,3.75
7760,238,Graduate degree,Suburban,Male,26,Right,1,5.55
7761,254,High school,Suburban,Male,41,Right,4,7.95
7762,435,Less than high school,Rural (country side),Male,24,Right,2,3.85
7763,245,University degree,Suburban,Male,30,Right,1,4.05
7764,166,Graduate degree,Suburban,Female,72,Right,2,2.3
7765,170,High school,Suburban,Male,65,Right,4,2.2
7766,191,University degree,"Urban (town, city)",Male,21,Right,3,6.1
7767,154,Graduate degree,Suburban,Female,27,Right,2,1.25
7768,170,Graduate degree,Suburban,Female,33,Both,5,1.05
7769,174,University degree,"Urban (town, city)",Female,27,Right,5,1.05
7770,76,University degree,Suburban,Other,25,Right,4,2.1
7771,419,High school,"Urban (town, city)",Male,30,Right,2,2.85
7772,137,University degree,Rural (country side),Male,34,Right,2,2.35
7773,197,High school,Suburban,Female,40,Left,2,3.35
7774,326,High school,"Urban (town, city)",Male,39,Right,2,1
7775,182,University degree,"Urban (town, city)",Female,28,Right,2,1
7776,159,High school,Suburban,Female,17,Left,2,1.35
7777,171,High school,"Urban (town, city)",Male,19,Right,2,3.5
7778,216,Graduate degree,Suburban,Male,62,Right,2,2.35
7779,224,University degree,Suburban,Male,24,Right,1,4.1
7780,NA,High school,"Urban (town, city)",Female,36,Right,5,6.55
7781,285,Graduate degree,"Urban (town, city)",Female,67,Right,2,2.35
7782,212,Graduate degree,"Urban (town, city)",Male,47,Left,4,1.75
7783,271,High school,"Urban (town, city)",Male,20,Right,2,1.15
7784,276,Graduate degree,Rural (country side),Male,71,Right,3,1.7
7785,257,University degree,"Urban (town, city)",Female,56,Right,4,2.25
7786,177,Graduate degree,Rural (country side),Male,74,Right,2,7.75
7787,114,Graduate degree,Suburban,Male,39,Right,1,1.1
7788,205,High school,"Urban (town, city)",Male,22,Right,1,1.95
7789,211,Graduate degree,"Urban (town, city)",Male,67,Right,1,2
7790,304,High school,"Urban (town, city)",Female,66,Right,6,2.7
7791,260,High school,Suburban,Male,46,Right,2,1.9
7792,180,University degree,"Urban (town, city)",Male,63,Right,5,2.1
7793,185,University degree,Rural (country side),Male,20,Both,3,7.75
7794,230,High school,"Urban (town, city)",Other,76,Right,3,2.75
7795,442,High school,Suburban,Female,40,Right,3,2.7
7796,166,University degree,"Urban (town, city)",Male,46,Right,4,3.5
7797,162,High school,Suburban,Male,68,Right,2,3.6
7798,246,High school,Rural (country side),Male,70,Right,3,3.15
7799,NA,High school,Rural (country side),Male,44,Left,3,1.8
7800,365,High school,Suburban,Male,17,Left,3,5.1
7801,463,High school,"Urban (town, city)",Female,16,Right,4,3.85
7802,158,High school,Rural (country side),Female,17,Right,NA,4.7
7803,126,High school,Rural (country side),Male,21,Right,2,2.5
7804,169,High school,Rural (country side),Female,18,Right,3,3.2
7805,NA,University degree,"Urban (town, city)",Female,42,Right,3,2.9
7806,272,High school,Rural (country side),Male,24,Right,3,2.8
7807,337,Less than high school,Suburban,Male,17,Left,3,6.684210526315789
7808,371,Graduate degree,Suburban,Male,54,Right,5,2.3
7809,209,High school,Rural (country side),Female,45,Right,2,5.05
7810,303,University degree,Suburban,Male,58,Right,2,3.25
7811,209,University degree,"Urban (town, city)",Female,65,Right,4,1.75
7812,215,University degree,Suburban,Male,21,Right,3,1.55
7813,302,Less than high school,"Urban (town, city)",Male,16,Left,1,7.65
7814,206,Less than high school,Suburban,Male,15,Right,2,5
7815,282,University degree,Suburban,Male,51,Right,2,2
7816,195,Graduate degree,Rural (country side),Female,40,Right,4,1
7817,125,University degree,Suburban,Female,24,Right,1,2.8
7818,226,Less than high school,Suburban,Male,14,Right,2,8.5
7819,255,Graduate degree,"Urban (town, city)",Male,45,Right,3,1.45
7820,154,University degree,"Urban (town, city)",Male,22,Right,1,1.2
7821,191,Graduate degree,Rural (country side),Male,38,Right,5,1.6
7822,178,High school,Suburban,Female,34,Right,2,1.6
7823,406,Graduate degree,Suburban,Male,32,Right,4,2.6
7824,554,University degree,Suburban,Male,29,Right,2,4.15
7825,203,Less than high school,Suburban,Male,16,Right,1,2
7826,149,Graduate degree,Rural (country side),Female,57,Both,2,2.45
7827,304,Graduate degree,"Urban (town, city)",Female,50,Both,1,3.1
7828,142,University degree,"Urban (town, city)",Male,56,Right,3,1.05
7829,520,High school,Rural (country side),Female,16,Right,3,2.9
7830,347,Less than high school,Suburban,Other,17,Right,2,2.4
7831,384,High school,"Urban (town, city)",Male,23,Right,1,8.05
7832,NA,University degree,Suburban,Male,40,Right,3,1.105263157894737
7833,132,Graduate degree,Suburban,Male,33,Left,1,6.15
7834,472,Graduate degree,"Urban (town, city)",Male,41,Right,3,2.1
7835,108,University degree,Suburban,Female,41,Left,2,2.55
7836,247,University degree,Suburban,Male,28,Right,4,2.1
7837,202,Graduate degree,Suburban,Female,31,Right,2,1.3
7838,119,University degree,Suburban,Male,35,Right,3,1.1
7839,179,University degree,Rural (country side),Male,23,Right,5,2.05
7840,341,Graduate degree,Rural (country side),Male,38,Right,NA,2.2
7841,205,Graduate degree,"Urban (town, city)",Female,65,Right,4,2.15
7842,375,University degree,Rural (country side),Male,70,Right,3,1.4
7843,NA,High school,"Urban (town, city)",Female,41,Right,2,1.3
7844,224,Graduate degree,"Urban (town, city)",Female,57,Right,3,1.05
7845,136,University degree,Suburban,Male,59,Right,2,2.3
7846,518,High school,Suburban,Female,70,Right,3,3.85
7847,147,University degree,"Urban (town, city)",Male,46,Right,2,3.25
7848,289,University degree,Suburban,Male,49,Right,2,5.45
7849,254,University degree,Rural (country side),Male,20,Right,1,7.368421052631579
7850,251,Graduate degree,"Urban (town, city)",Male,46,Right,3,1.55
7851,339,Graduate degree,Suburban,Male,48,Right,1,2.15
7852,333,Less than high school,"Urban (town, city)",Male,54,Right,4,3.25
7853,235,Graduate degree,Suburban,Male,50,Right,1,3.7
7854,115,High school,Suburban,Male,19,Left,2,8.4
7855,NA,Graduate degree,"Urban (town, city)",Female,21,Right,7,7.45
7856,146,University degree,"Urban (town, city)",Other,18,Right,1,4
7857,238,University degree,"Urban (town, city)",Female,35,Right,2,5.55
7858,NA,High school,Suburban,Male,49,Right,3,1.65
7859,324,Graduate degree,"Urban (town, city)",Male,59,Right,3,1.7
7860,168,University degree,"Urban (town, city)",Female,54,Right,3,3.2
7861,201,University degree,Suburban,Male,28,Right,2,4.6
7862,331,Graduate degree,"Urban (town, city)",Male,39,Right,2,6.45
7863,211,University degree,Suburban,Male,53,Right,3,2.6
7864,111,University degree,Suburban,Male,39,Right,2,1
7865,232,University degree,Rural (country side),Male,21,Right,2,7.6
7866,402,Less than high school,Suburban,Male,13,Right,2,2.2
7867,207,Graduate degree,Suburban,Male,37,Right,2,4.4
7868,175,University degree,"Urban (town, city)",Male,23,Right,2,1
7869,246,High school,"Urban (town, city)",Male,21,Right,2,1.2
7870,120,Graduate degree,Suburban,Male,30,Right,2,2
7871,268,High school,Suburban,Male,16,Right,2,2.3
7872,164,High school,Rural (country side),Male,53,Right,2,1.75
7873,271,High school,Suburban,Male,59,Left,4,5.65
7874,NA,Less than high school,Suburban,Female,16,Right,5,1
7875,NA,University degree,Suburban,Female,35,Left,3,2.45
7876,272,High school,"Urban (town, city)",Male,21,Right,3,3.55
7877,357,High school,Rural (country side),Male,21,Right,2,3.45
7878,317,Less than high school,"Urban (town, city)",Female,14,Right,2,3.9
7879,230,High school,Suburban,Male,18,Right,4,7.25
7880,89,University degree,"Urban (town, city)",Female,24,Right,4,1.1
7881,263,Graduate degree,"Urban (town, city)",Male,40,Right,2,2.6
7882,142,High school,Rural (country side),Other,18,Right,2,4
7883,184,Graduate degree,"Urban (town, city)",Other,26,Both,2,1.4
7884,417,Less than high school,Rural (country side),Male,21,Right,1,4.05
7885,137,University degree,Suburban,Male,29,Right,3,2.8
7886,169,University degree,Suburban,Male,17,Left,3,5.65
7887,285,Graduate degree,Suburban,Male,37,Left,2,1.2
7888,501,Graduate degree,Rural (country side),Female,72,Right,1,2.1
7889,156,High school,Suburban,Female,42,Left,4,2
7890,87,Graduate degree,"Urban (town, city)",Female,39,Right,2,1.05
7891,245,High school,Rural (country side),Female,18,Right,3,2.95
7892,317,Graduate degree,Suburban,Male,50,Right,3,1.5
7893,358,High school,Suburban,Male,23,Right,5,1.95
7894,312,High school,"Urban (town, city)",Female,62,Right,2,1.8
7895,184,Graduate degree,"Urban (town, city)",Female,21,Right,2,1.95
7896,387,University degree,Suburban,Male,59,Right,3,2.7
7897,239,High school,"Urban (town, city)",Male,20,Right,3,2.7
7898,293,High school,"Urban (town, city)",Male,17,Right,3,9
7899,NA,University degree,Suburban,Male,72,Right,1,1
7900,276,Graduate degree,Rural (country side),Female,29,Right,1,1.25
7901,264,High school,Rural (country side),Male,16,Left,2,2
7902,203,High school,Suburban,Male,17,Left,1,7.1
7903,326,High school,Suburban,Male,20,Right,2,1
7904,190,Graduate degree,Suburban,Male,25,Right,3,4.7
7905,228,High school,Suburban,Female,66,Right,4,2.05
7906,104,University degree,Suburban,Male,20,Right,2,1.1
7907,268,Graduate degree,Suburban,Female,50,Right,6,2.3
7908,101,University degree,Suburban,Male,19,Right,2,3.2
7909,160,University degree,"Urban (town, city)",Male,27,Right,2,1.65
7910,229,University degree,"Urban (town, city)",Male,24,Right,1,2.85
7911,186,Graduate degree,"Urban (town, city)",Male,40,Left,7,1.6
7912,248,High school,"Urban (town, city)",Male,19,Right,3,1.95
7913,194,High school,Suburban,Male,21,Right,2,1.3
7914,378,Less than high school,Suburban,Male,99,Right,NA,3.95
7915,216,Less than high school,Rural (country side),Male,16,Right,8,5.75
7916,355,University degree,Suburban,Male,45,Right,4,1.55
7917,256,University degree,Rural (country side),Other,48,Right,1,3.4
7918,271,High school,"Urban (town, city)",Male,18,Right,2,8.65
7919,495,High school,Suburban,Male,25,Right,1,1.9
7920,249,University degree,Rural (country side),Male,48,Right,4,4.35
7921,216,Graduate degree,"Urban (town, city)",Male,31,Right,1,6.75
7922,574,Graduate degree,"Urban (town, city)",Male,21,Right,2,1.3
7923,414,Graduate degree,"Urban (town, city)",Male,35,Left,2,1.95
7924,NA,University degree,"Urban (town, city)",Male,31,Right,3,1.1
7925,402,High school,Suburban,Male,19,Right,1,2.4
7926,208,Less than high school,"Urban (town, city)",Female,14,Right,4,3.3
7927,134,University degree,Suburban,Female,67,Both,2,1.4
7928,244,High school,Suburban,Male,16,Right,2,3.9
7929,165,High school,Suburban,Male,19,Right,3,2
7930,243,Graduate degree,Suburban,Male,25,Right,3,2.2
7931,176,High school,"Urban (town, city)",Female,17,Left,2,1.2
7932,307,Less than high school,"Urban (town, city)",Female,14,Right,2,3.85
7933,119,University degree,Suburban,Male,30,Right,1,5.1
7934,241,Graduate degree,"Urban (town, city)",Male,55,Right,2,3.5
7935,194,University degree,Suburban,Female,54,Right,1,2.3
7936,175,Graduate degree,"Urban (town, city)",Male,37,Right,1,1.1
7937,NA,High school,"Urban (town, city)",Male,27,Right,2,3.9
7938,NA,High school,Suburban,Male,18,Right,2,5.6
7939,288,University degree,Suburban,Female,51,Left,4,1.7
7940,242,University degree,"Urban (town, city)",Male,18,Right,2,1.7
7941,237,High school,"Urban (town, city)",Male,18,Right,2,5.45
7942,222,Graduate degree,Suburban,Male,31,Right,5,2.45
7943,405,High school,Suburban,Male,19,Both,1,2.45
7944,213,University degree,Suburban,Male,21,Right,NA,5.65
7945,175,University degree,"Urban (town, city)",Male,20,Both,NA,5.35
7946,383,University degree,Rural (country side),Female,42,Right,3,1.3
7947,175,High school,Suburban,Male,26,Right,2,1.95
7948,147,Graduate degree,"Urban (town, city)",Male,24,Right,3,1.15
